X,Y,Z,标注类别名称,预测类别,图像路径
-23.83673,8.479374,-4.558668,parasitized,parasitized,D:\dataset\sr\val\parasitized\C188P149ThinF_IMG_20151203_134319_cell_189_RCAN_BIX4-official.png
-9.532766,-3.8125124,10.271553,parasitized,parasitized,D:\dataset\sr\val\parasitized\C188P149ThinF_IMG_20151203_134319_cell_192_RCAN_BIX4-official.png
-18.033033,4.168326,-9.894982,parasitized,parasitized,D:\dataset\sr\val\parasitized\C188P149ThinF_IMG_20151203_134319_cell_194_RCAN_BIX4-official.png
-11.5627575,0.6544268,-7.703571,parasitized,parasitized,D:\dataset\sr\val\parasitized\C188P149ThinF_IMG_20151203_134419_cell_193_RCAN_BIX4-official.png
-14.678005,-2.023261,-9.226954,parasitized,parasitized,D:\dataset\sr\val\parasitized\C188P149ThinF_IMG_20151203_134449_cell_203_RCAN_BIX4-official.png
-15.620869,-6.7538953,-9.202416,parasitized,parasitized,D:\dataset\sr\val\parasitized\C188P149ThinF_IMG_20151203_134449_cell_204_RCAN_BIX4-official.png
-14.397873,-9.319105,9.602391,parasitized,parasitized,D:\dataset\sr\val\parasitized\C188P149ThinF_IMG_20151203_135433_cell_175_RCAN_BIX4-official.png
-17.597567,-11.921465,-3.8561814,parasitized,parasitized,D:\dataset\sr\val\parasitized\C188P149ThinF_IMG_20151203_135433_cell_176_RCAN_BIX4-official.png
-22.370342,6.7875433,-7.5879407,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_140809_cell_121_RCAN_BIX4-official.png
-9.093938,1.9105018,-5.5965147,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_140809_cell_122_RCAN_BIX4-official.png
-11.312187,9.6584635,10.242527,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_140809_cell_124_RCAN_BIX4-official.png
-9.663567,-10.7178,0.25399774,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_140809_cell_127_RCAN_BIX4-official.png
-9.517949,-3.017078,-5.7948093,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_140809_cell_131_RCAN_BIX4-official.png
-14.090931,-11.461308,-6.1589675,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_140809_cell_133_RCAN_BIX4-official.png
-7.0104103,-2.820764,-4.2444015,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_140809_cell_134_RCAN_BIX4-official.png
-16.483412,11.297285,-4.7393384,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_140902_cell_113_RCAN_BIX4-official.png
-10.98401,5.3525057,-6.9499626,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_140902_cell_126_RCAN_BIX4-official.png
-15.371315,12.438041,-2.7770865,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_140902_cell_127_RCAN_BIX4-official.png
-8.162206,6.057567,-3.9653983,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141004_cell_77_RCAN_BIX4-official.png
-16.65611,-1.6989686,-11.008978,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141004_cell_80_RCAN_BIX4-official.png
-6.8731704,3.7020888,8.9691305,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141110_cell_74_RCAN_BIX4-official.png
-14.4966135,-2.1264508,-10.396929,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141110_cell_76_RCAN_BIX4-official.png
-18.230938,-13.09222,-1.1684242,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141308_cell_66_RCAN_BIX4-official.png
-11.304323,-10.140429,7.3108706,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141455_cell_72_RCAN_BIX4-official.png
-4.8653874,3.631331,3.2861657,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141455_cell_74_RCAN_BIX4-official.png
-18.128923,-11.761862,-3.441976,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141455_cell_76_RCAN_BIX4-official.png
-10.757505,-11.511384,-0.058609474,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141719_cell_54_RCAN_BIX4-official.png
-19.744047,1.0725135,12.034285,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141719_cell_59_RCAN_BIX4-official.png
-9.377481,1.7951385,-7.072779,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141809_cell_87_RCAN_BIX4-official.png
-19.033422,-12.242571,5.4918356,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141809_cell_90_RCAN_BIX4-official.png
-9.952478,-3.6445599,10.180914,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141809_cell_93_RCAN_BIX4-official.png
-9.609448,-4.6491637,9.304111,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141901_cell_76_RCAN_BIX4-official.png
-17.243446,-12.352509,6.265611,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141901_cell_77_RCAN_BIX4-official.png
-16.88421,-12.521937,-2.7576928,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141901_cell_79_RCAN_BIX4-official.png
-12.936661,-1.8190445,12.006443,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141901_cell_81_RCAN_BIX4-official.png
-5.958931,-5.0256495,5.336628,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141901_cell_84_RCAN_BIX4-official.png
-6.6747646,3.3453925,11.2219515,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_141901_cell_86_RCAN_BIX4-official.png
-19.525257,12.748597,2.257641,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_142113_cell_82_RCAN_BIX4-official.png
-6.1703486,8.00299,1.6560776,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_142113_cell_83_RCAN_BIX4-official.png
-5.018499,1.422097,1.2628058,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_142113_cell_84_RCAN_BIX4-official.png
-5.3284426,7.1005044,1.542954,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_142113_cell_86_RCAN_BIX4-official.png
-23.871584,8.084499,-5.0687637,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_142113_cell_92_RCAN_BIX4-official.png
-8.224712,7.404707,-0.1842382,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_142224_cell_80_RCAN_BIX4-official.png
-14.650192,3.5746436,12.320399,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_142224_cell_82_RCAN_BIX4-official.png
-6.6182723,6.0174627,8.292734,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_142224_cell_83_RCAN_BIX4-official.png
-11.409611,-7.1088576,9.918886,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_142224_cell_86_RCAN_BIX4-official.png
-6.388245,1.9731265,-1.0312138,parasitized,parasitized,D:\dataset\sr\val\parasitized\C189P150ThinF_IMG_20151203_142224_cell_93_RCAN_BIX4-official.png
-16.80105,-13.797887,3.4948084,parasitized,parasitized,D:\dataset\sr\val\parasitized\C33P1thinF_IMG_20150619_120645a_cell_215_RCAN_BIX4-official.png
-6.1776857,2.8125093,9.9306345,parasitized,parasitized,D:\dataset\sr\val\parasitized\C33P1thinF_IMG_20150619_121102a_cell_193_RCAN_BIX4-official.png
-7.327674,-5.017921,1.8065785,parasitized,parasitized,D:\dataset\sr\val\parasitized\C33P1thinF_IMG_20150619_121229a_cell_179_RCAN_BIX4-official.png
-19.586424,-13.107377,2.604022,parasitized,parasitized,D:\dataset\sr\val\parasitized\C33P1thinF_IMG_20150619_121411a_cell_190_RCAN_BIX4-official.png
-15.822148,2.6788375,-9.328009,parasitized,parasitized,D:\dataset\sr\val\parasitized\C37BP2_thinF_IMG_20150620_131423a_cell_94_RCAN_BIX4-official.png
-11.033495,9.753312,-0.26009688,parasitized,parasitized,D:\dataset\sr\val\parasitized\C37BP2_thinF_IMG_20150620_132847a_cell_77_RCAN_BIX4-official.png
-7.3266563,5.206275,2.501377,parasitized,parasitized,D:\dataset\sr\val\parasitized\C37BP2_thinF_IMG_20150620_133111a_cell_86_RCAN_BIX4-official.png
-9.903219,0.11254929,9.99929,parasitized,parasitized,D:\dataset\sr\val\parasitized\C37BP2_thinF_IMG_20150620_133111a_cell_88_RCAN_BIX4-official.png
-17.396116,11.247594,-5.1818614,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105102_cell_102_RCAN_BIX4-official.png
-6.266712,2.180736,3.9127793,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105102_cell_105_RCAN_BIX4-official.png
-15.5459795,-4.029489,11.926014,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105102_cell_83_RCAN_BIX4-official.png
-13.987249,11.409881,8.691177,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105102_cell_85_RCAN_BIX4-official.png
-11.621057,-4.028171,-6.140666,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105102_cell_99_RCAN_BIX4-official.png
-11.787593,9.976653,9.788984,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105253_cell_108_RCAN_BIX4-official.png
-19.366398,6.8622713,-8.036724,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105253_cell_91_RCAN_BIX4-official.png
-13.31092,10.937047,7.860719,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105335_cell_11_RCAN_BIX4-official.png
-17.654636,-10.53511,8.02181,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105335_cell_14_RCAN_BIX4-official.png
-8.278303,8.152913,2.883089,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105335_cell_16_RCAN_BIX4-official.png
-23.080725,9.697319,-1.6243685,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105335_cell_20_RCAN_BIX4-official.png
-9.111105,6.039519,10.5187,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105335_cell_23_RCAN_BIX4-official.png
-12.917835,-1.0017914,12.6236,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105335_cell_25_RCAN_BIX4-official.png
-8.065845,-5.6046147,8.407886,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105335_cell_9_RCAN_BIX4-official.png
-9.787582,10.607541,-1.4105362,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105554_cell_11_RCAN_BIX4-official.png
-6.710352,4.359967,1.0085163,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105554_cell_13_RCAN_BIX4-official.png
-13.779906,4.1942115,13.772211,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105554_cell_14_RCAN_BIX4-official.png
-6.5277014,-7.221904,0.9031704,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105554_cell_20_RCAN_BIX4-official.png
-15.42978,-8.525516,-8.335781,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105554_cell_22_RCAN_BIX4-official.png
-15.736602,-8.821619,-8.17608,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105554_cell_5_RCAN_BIX4-official.png
-7.3167124,0.10289872,-3.686063,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105554_cell_6_RCAN_BIX4-official.png
-8.087102,-8.5034075,6.1152706,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105554_cell_8_RCAN_BIX4-official.png
-11.869846,-4.2624497,-6.282098,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105803_cell_112_RCAN_BIX4-official.png
-21.455198,10.334502,4.1916175,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105803_cell_78_RCAN_BIX4-official.png
-15.235909,-8.120435,-8.47242,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105803_cell_82_RCAN_BIX4-official.png
-13.5715275,-12.610042,6.1827097,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105803_cell_83_RCAN_BIX4-official.png
-18.692015,9.827377,8.518739,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105803_cell_90_RCAN_BIX4-official.png
-19.97492,9.423772,7.872203,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_105803_cell_96_RCAN_BIX4-official.png
-20.756948,7.8372025,8.900982,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110115_cell_104_RCAN_BIX4-official.png
-4.468188,0.15094,1.9636054,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110115_cell_105_RCAN_BIX4-official.png
-11.744862,12.003265,-0.28512922,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110115_cell_111_RCAN_BIX4-official.png
-7.9961805,-0.30639616,6.619673,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110115_cell_112_RCAN_BIX4-official.png
-21.746384,4.1473475,10.42417,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110115_cell_118_RCAN_BIX4-official.png
-14.823229,15.054141,2.4443214,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110115_cell_119_RCAN_BIX4-official.png
-8.5878,-8.641852,6.055476,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110115_cell_120_RCAN_BIX4-official.png
-21.184845,11.782473,1.8140258,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110115_cell_122_RCAN_BIX4-official.png
-5.234823,-1.7364466,-0.44165108,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110115_cell_124_RCAN_BIX4-official.png
-7.5023813,8.357979,-3.0842264,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110115_cell_126_RCAN_BIX4-official.png
-21.106518,10.36118,-3.5520594,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110115_cell_130_RCAN_BIX4-official.png
-9.608741,-5.2585125,-6.6825128,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110115_cell_137_RCAN_BIX4-official.png
-9.2571335,10.240979,0.79781544,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110352_cell_111_RCAN_BIX4-official.png
-14.827553,14.998592,2.5856512,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110352_cell_80_RCAN_BIX4-official.png
-6.8068266,1.6780795,-4.178907,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110435_cell_102_RCAN_BIX4-official.png
-18.278906,13.013892,0.63609236,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110435_cell_85_RCAN_BIX4-official.png
-10.088413,5.4168873,-5.179848,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110435_cell_87_RCAN_BIX4-official.png
-12.314137,-4.6427574,-6.5708327,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110435_cell_90_RCAN_BIX4-official.png
-20.508139,9.511216,-5.369063,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110435_cell_98_RCAN_BIX4-official.png
-13.118341,8.899659,-7.0391464,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110435_cell_99_RCAN_BIX4-official.png
-5.9031873,4.8144007,0.9608635,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110900_cell_10_RCAN_BIX4-official.png
-17.804897,-11.80793,-4.0184255,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110900_cell_11_RCAN_BIX4-official.png
-15.494556,-13.382887,5.207978,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110900_cell_14_RCAN_BIX4-official.png
-16.113194,6.3875904,11.906468,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110900_cell_2_RCAN_BIX4-official.png
-11.368124,10.860658,-2.6317868,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110900_cell_5_RCAN_BIX4-official.png
-18.25287,-13.291753,-1.0371732,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_110900_cell_7_RCAN_BIX4-official.png
-16.35027,6.432768,11.973007,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111206_cell_109_RCAN_BIX4-official.png
-14.698629,13.531969,0.66874504,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111206_cell_76_RCAN_BIX4-official.png
-5.8301053,-3.0162995,0.08995894,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111206_cell_77_RCAN_BIX4-official.png
-11.347064,5.137875,-5.636726,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111206_cell_83_RCAN_BIX4-official.png
-8.725615,4.7861276,-1.9015342,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111206_cell_98_RCAN_BIX4-official.png
-15.9985,13.840773,-1.2125595,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111326_cell_19_RCAN_BIX4-official.png
-15.615835,11.015518,7.2509165,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111326_cell_21_RCAN_BIX4-official.png
-17.156048,4.117189,12.343332,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111326_cell_22_RCAN_BIX4-official.png
-20.344267,9.062389,-6.0108438,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111723_cell_78_RCAN_BIX4-official.png
-5.3586674,8.304568,1.0782057,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111723_cell_86_RCAN_BIX4-official.png
-10.699454,5.1466036,-5.691838,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111723_cell_98_RCAN_BIX4-official.png
-10.889326,-0.11941947,-8.653116,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111723_cell_99_RCAN_BIX4-official.png
-18.20064,-0.30617824,-10.353897,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111942_cell_10_RCAN_BIX4-official.png
-14.953335,4.2599063,-9.043702,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111942_cell_14_RCAN_BIX4-official.png
-10.111017,12.672475,0.8893856,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111942_cell_15_RCAN_BIX4-official.png
-6.763838,1.6993024,-4.404021,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111942_cell_16_RCAN_BIX4-official.png
-19.852869,8.886211,-6.397195,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111942_cell_17_RCAN_BIX4-official.png
-20.496216,11.621863,-1.7510464,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111942_cell_22_RCAN_BIX4-official.png
-23.015968,7.4205933,-7.5771933,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_111942_cell_2_RCAN_BIX4-official.png
-20.557734,7.8586025,-7.0956073,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_112119_cell_10_RCAN_BIX4-official.png
-13.940548,-11.215565,-6.45877,parasitized,parasitized,D:\dataset\sr\val\parasitized\C39P4thinF_original_IMG_20150622_112119_cell_21_RCAN_BIX4-official.png
