图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-n预测正确,parasitized-预测置信度,uninfected-预测置信度
D:\dataset\sr\val\parasitized\C50P11thinF_IMG_20150724_115651_cell_192_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6208520531654358,0.3791479766368866
D:\dataset\sr\val\parasitized\C50P11thinF_IMG_20150724_120553_cell_149_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9943886399269104,0.005611390806734562
D:\dataset\sr\val\parasitized\C50P11thinF_IMG_20150724_120716_cell_151_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.4324035346508026,0.567596435546875
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_153313_cell_105_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7443816661834717,0.25561830401420593
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_153313_cell_107_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6543410420417786,0.34565889835357666
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_153313_cell_91_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.864364504814148,0.13563548028469086
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_153313_cell_94_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9371276497840881,0.06287231296300888
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_153313_cell_96_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6007423400878906,0.3992576599121094
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_154243_cell_113_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.4656156301498413,0.5343843102455139
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_154243_cell_115_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.936258852481842,0.06374117732048035
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_154243_cell_123_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9275029897689819,0.07249699532985687
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_154243_cell_124_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9895093441009521,0.01049064565449953
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_154243_cell_128_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.44319257140159607,0.5568074584007263
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_154330_cell_111_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.540557861328125,0.4594421982765198
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_154330_cell_114_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.5601107478141785,0.43988925218582153
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_154330_cell_127_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9678485989570618,0.03215144947171211
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_155046_cell_103_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9809937477111816,0.019006207585334778
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_155557_cell_75_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9856475591659546,0.014352422207593918
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_155557_cell_78_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8160825371742249,0.18391747772693634
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_155947_cell_91_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9743221998214722,0.02567777968943119
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_160140_cell_65_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.32403120398521423,0.6759688258171082
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_161126_cell_120_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9904720783233643,0.009527942165732384
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_161126_cell_122_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9095429182052612,0.09045711159706116
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_161126_cell_124_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6730960607528687,0.32690390944480896
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_162636_cell_78_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9996843338012695,0.0003157082828693092
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_162636_cell_80_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9309117794036865,0.06908820569515228
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_162636_cell_82_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9317867755889893,0.06821324676275253
D:\dataset\sr\val\parasitized\C51AP12thinF_IMG_20150724_162636_cell_90_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9915054440498352,0.008494616486132145
D:\dataset\sr\val\parasitized\C52P13thinF_IMG_20150725_123938_cell_192_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9775726795196533,0.02242724969983101
D:\dataset\sr\val\parasitized\C52P13thinF_IMG_20150725_123938_cell_196_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6179783940315247,0.38202163577079773
D:\dataset\sr\val\parasitized\C52P13thinF_IMG_20150725_124606_cell_158_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9175599217414856,0.08244013041257858
D:\dataset\sr\val\parasitized\C52P13thinF_IMG_20150725_124606_cell_163_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.19025802612304688,0.8097419738769531
D:\dataset\sr\val\parasitized\C52P13thinF_IMG_20150725_124830_cell_174_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9601666331291199,0.03983341529965401
D:\dataset\sr\val\parasitized\C52P13thinF_IMG_20150725_124830_cell_177_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9997954964637756,0.00020448118448257446
D:\dataset\sr\val\parasitized\C52P13thinF_IMG_20150725_130013_cell_190_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6308653950691223,0.36913466453552246
D:\dataset\sr\val\parasitized\C53P14thinF_IMG_20150726_120600_cell_132_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7215578556060791,0.2784421741962433
D:\dataset\sr\val\parasitized\C54P15thinF_IMG_20150728_105949_cell_243_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8479686379432678,0.15203139185905457
D:\dataset\sr\val\parasitized\C54P15thinF_IMG_20150728_112832_cell_251_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.390755832195282,0.6092441082000732
D:\dataset\sr\val\parasitized\C55P16thinF_IMG_20150728_121151_cell_114_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9117617011070251,0.08823824673891068
D:\dataset\sr\val\parasitized\C55P16thinF_IMG_20150728_123237_cell_205_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8992339968681335,0.10076595097780228
D:\dataset\sr\val\parasitized\C56P17thinF_IMG_20150728_151330_cell_119_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8831031322479248,0.11689688265323639
D:\dataset\sr\val\parasitized\C56P17thinF_IMG_20150728_153413_cell_114_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.5886372327804565,0.41136279702186584
D:\dataset\sr\val\parasitized\C56P17thinF_IMG_20150728_155921_cell_113_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.49445146322250366,0.5055485367774963
D:\dataset\sr\val\parasitized\C56P17thinF_IMG_20150728_160438_cell_121_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.798565685749054,0.20143431425094604
D:\dataset\sr\val\parasitized\C56P17thinF_IMG_20150728_160623_cell_145_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6528534889221191,0.34714651107788086
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_111244_cell_171_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8167363405227661,0.18326371908187866
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_111244_cell_172_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.99539715051651,0.0046028997749090195
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_111244_cell_179_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8145450949668884,0.18545491993427277
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_111244_cell_182_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7226464152336121,0.27735358476638794
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_111244_cell_187_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9960070252418518,0.00399302551522851
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_111244_cell_188_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9947715401649475,0.005228502210229635
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_111244_cell_193_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.999991774559021,8.2499072959763e-06
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_111333_cell_137_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9708095192909241,0.02919042482972145
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_111333_cell_140_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9998412132263184,0.00015872562653385103
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_111333_cell_141_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.97971510887146,0.020284879952669144
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_111333_cell_149_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8547186255455017,0.1452813297510147
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_111333_cell_161_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9312676191329956,0.0687323734164238
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_111333_cell_171_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6285516023635864,0.37144845724105835
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112733_cell_173_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.841623067855835,0.15837687253952026
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112733_cell_175_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8321105241775513,0.16788949072360992
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112733_cell_179_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.5312143564224243,0.4687855839729309
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112733_cell_187_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9970585107803345,0.0029415665194392204
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112733_cell_192_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9637763500213623,0.03622369095683098
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112733_cell_193_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9994157552719116,0.0005842585815116763
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112733_cell_196_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.46841853857040405,0.531581461429596
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112733_cell_197_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9901930093765259,0.009806997142732143
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112733_cell_204_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9987422823905945,0.001257723313756287
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112733_cell_209_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9757465124130249,0.024253450334072113
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112733_cell_212_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7930245995521545,0.20697541534900665
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112802_cell_150_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.973616898059845,0.026383094489574432
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112802_cell_151_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.34324923157691956,0.6567507982254028
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112802_cell_152_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7358620166778564,0.26413801312446594
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112802_cell_157_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.974873960018158,0.025126002728939056
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112802_cell_165_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8019343018531799,0.1980656534433365
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112802_cell_173_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.997665286064148,0.002334675984457135
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112802_cell_175_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7073361277580261,0.29266390204429626
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112802_cell_180_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8751369118690491,0.12486307322978973
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112802_cell_184_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6502180099487305,0.34978196024894714
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112802_cell_186_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.5475713610649109,0.4524286687374115
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112802_cell_197_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9191394448280334,0.08086051791906357
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112858_cell_155_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.5511132478713989,0.4488867223262787
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112858_cell_156_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.4242095649242401,0.5757904648780823
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112858_cell_169_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6787697672843933,0.3212302327156067
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112858_cell_176_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8543822169303894,0.1456177830696106
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112858_cell_177_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9596070051193237,0.04039295017719269
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112858_cell_179_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7940309047698975,0.20596909523010254
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112858_cell_182_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6616991758346558,0.3383008539676666
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112858_cell_183_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9984007477760315,0.0015993006527423859
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112858_cell_185_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.7694352865219116,0.23056475818157196
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112858_cell_186_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9855526089668274,0.014447426423430443
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112858_cell_188_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9735820889472961,0.026417914777994156
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112858_cell_193_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9969454407691956,0.003054598579183221
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_112858_cell_194_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.6425657868385315,0.35743415355682373
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113051_cell_154_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.41665297746658325,0.5833470225334167
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113051_cell_155_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9318464994430542,0.06815353035926819
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113051_cell_159_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9520395398139954,0.04796043038368225
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113051_cell_161_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.23988081514835358,0.7601191997528076
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113051_cell_182_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.5179605484008789,0.4820394515991211
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113051_cell_183_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.49887970089912415,0.5011202692985535
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113051_cell_189_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.922978401184082,0.07702166587114334
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113051_cell_193_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.1477930098772049,0.8522069454193115
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113051_cell_194_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.5537262558937073,0.4462737739086151
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113139_cell_10_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.08001761138439178,0.919982373714447
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113139_cell_12_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.4445168673992157,0.5554831027984619
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113139_cell_27_RCAN_BIX4-official.png,0,parasitized,1,uninfected,0,parasitized,True,0.20718032121658325,0.7928196787834167
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113139_cell_31_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.8324909210205078,0.16750909388065338
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113139_cell_39_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9785254597663879,0.021474532783031464
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113139_cell_43_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9765607714653015,0.023439273238182068
D:\dataset\sr\val\parasitized\C59P20thinF_IMG_20150803_113139_cell_4_RCAN_BIX4-official.png,0,parasitized,0,parasitized,1,uninfected,True,0.9810280203819275,0.01897193118929863
